ID,Name,Business_Operation_Year,Franchise,Own_Lease,Number_Of_Staff_Before_Covid,Number_Of_Staff_During_Covid,Number_Of_Staff_During_Reopen,Total_Hours_Per_Week_Before_Covid,Total_Hours_Per_Week_During_Covid,Total_Hours_Per_Week_During_Reopen,Delivery,Curbside_Pickup,Dine_In_Service,Patio_Service,Cuisine,Offer_Alcohol,Price_Point_Target,Income_052019_062019,Income_052020_062020,Income_052021_062021,Profit_052019_062019,Profit_052020_062020,Profit_052021_062021,Selected_Open,Helpfulness,Long,Lat,Helpfulness_Factor
85,A+ SUSHI & BIBIM,6-10 years,Y,Own,5,17,31,163,27,83,Y,N,Y,N,Chinese,N,Average,361956,38754,193404,15026,3157,8028,Y,1,-79.43438,43.64105,1
87,A-OK CAFE,11-20 years,N,Own,66,10,40,75,22,69,Y,Y,Y,Y,Japanese,Y,High-end,490530,247768,606587,19701,9694,24362,Y,3,-79.38832,43.67039,3
107,ADAMSON BARBECUE,Under 1 year,N,Lease,26,16,33,148,0,65,N,N,N,N,Others,N,Average,430509,277052,296137,10550,3101,7257,Y,1,-79.35314,43.71252,1
108,ADDIS CAFE & DONUT,6-10 years,N,Lease,67,18,22,146,46,77,Y,Y,Y,N,Indian,N,High-end,476326,214423,294237,20872,4388,12893,Y,2,-79.28381,43.69255,2
117,AFRICAN DELIGHT CAFE & RESTAURANT,11-20 years,N,"Lease, want to purchase",9,15,68,83,25,84,Y,N,Y,N,Greek,Y,Average,285924,76486,255248,6083,1345,5430,Y,5,-79.43743,43.65953,5
118,AFRICAN PALACE RESTAURANT,11-20 years,Y,Own,14,2,52,84,43,52,Y,N,N,N,Mexican,Y,Average,485389,18469,224853,15599,3396,7226,Y,4,-79.42905,43.66116,4
122,AFRO SPICE,1-5 years,Y,Own,51,19,26,121,11,83,N,N,N,Y,Greek,N,Low-end,251427,2143,190870,7651,2143,5808,Y,2,-79.49967,43.76333,2
123,AGAINST THE GRAIN URBAN TAVERN,Under 1 year,Y,Own,28,2,54,121,64,46,N,Y,Y,N,Mediterranean,Y,Low-end,164111,3622,99226,7082,1868,4282,Y,3,-79.36939,43.64379,3
131,AJI SAI JAPANESE RESTAURANT,6-10 years,N,Lease,59,10,56,121,32,77,Y,N,Y,N,Others,Y,Average,198477,89081,270873,6317,1120,8621,Y,4,-79.39755,43.6485,4
152,ALBERTO'S SPORTS BAR & GRILL,1-5 years,N,Own,21,1,16,137,50,97,Y,N,Y,N,Mediterranean,N,Average,301240,96796,431495,7570,1219,10843,Y,1,-79.56097,43.74894,1
154,ALCOVE COFFEE,Over 20 years,N,Lease,26,13,15,82,57,45,Y,N,Y,N,Mexican,N,Average,328220,31145,257333,14233,2965,11159,Y,5,-79.46382,43.66893,5
157,ALEXANDROS TAKE OUT,1-5 years,N,Lease,56,18,57,71,36,80,Y,Y,Y,N,Indian,N,Low-end,121892,5319,107943,3145,62,2785,Y,5,-79.34931,43.6783,5
159,ALI BABA,11-20 years,N,Lease,55,6,17,104,53,45,Y,N,Y,N,Chinese,N,Low-end,123719,24515,164458,4190,2333,5570,Y,2,-79.45136,43.65372,2
169,ALI BABA'S MIDDLE EASTERN CUISINE,1-5 years,Y,Lease,67,2,11,149,19,66,Y,Y,Y,N,American,N,Low-end,179379,41212,145000,3597,700,2908,Y,5,-79.51578,43.69976,5
188,ALWAYS FRESH RESTAURANT,Over 20 years,Y,Own,31,2,37,100,28,88,Y,N,N,Y,Mexican,N,Low-end,166020,7681,244658,4300,786,6338,Y,2,-79.44026,43.69206,2
189,AMADEUS RESTAURANT,1-5 years,N,Own,61,2,33,156,38,55,Y,N,N,N,Greek,N,Average,379771,111876,198998,10605,2612,5557,Y,5,-79.4019,43.65402,5
200,AMELIA'S COTTAGE,Over 20 years,Y,"Lease, want to purchase",65,10,61,104,58,91,N,N,Y,N,Mediterranean,Y,Average,518535,73334,243992,22419,3429,10549,Y,5,-79.36886,43.66746,5
203,AMIGOS BAR & GRILL,Over 20 years,N,Own,6,8,41,147,24,64,Y,Y,Y,N,American,Y,Average,349196,28196,343593,10080,3005,9918,Y,2,-79.16895,43.78373,2
205,AMMA MOM HOUSE,Under 1 year,N,Own,51,11,45,85,15,53,Y,N,Y,N,Others,N,Low-end,228010,28580,105759,5922,3435,2747,Y,1,-79.2828,43.6738,1
217,ANGUS PHO HOUSE,Over 20 years,Y,Own,32,7,32,154,33,75,Y,Y,Y,N,Mexican,Y,Low-end,245237,3690,94152,6631,2124,2546,Y,5,-79.41453,43.7771,5
225,ANNETTE FOOD MARKET,1-5 years,Y,Own,50,9,34,70,59,89,N,Y,Y,N,Others,Y,Average,296157,1867,338501,8829,886,10092,Y,3,-79.471190000000007,43.6627,3
226,ANNIES CARIBBEAN EXPRESS,11-20 years,Y,Own,66,15,65,130,47,51,N,Y,N,N,Italian,N,Average,217511,96523,258645,8418,789,10010,Y,5,-79.48662,43.66543,5
227,ANOTHER BAR,6-10 years,Y,Own,41,3,11,74,43,51,Y,Y,Y,Y,Mexican,Y,High-end,424336,50240,508768,10398,1918,12468,Y,2,-79.42727,43.66163,2
230,ANOUSH MIDDLE EASTERN CUISINE,Over 20 years,Y,Own,26,10,69,112,59,77,N,N,N,Y,Italian,Y,Low-end,126126,53129,92828,3539,2173,2605,Y,4,-79.39119,43.64341,4
239,APIECALYPSE NOW!,Under 1 year,Y,Lease,35,14,44,90,35,80,Y,N,Y,N,Japanese,Y,Average,202037,50110,213732,5317,57,5625,Y,5,-79.41871,43.66342,5
243,APRES,Under 1 year,N,Lease,25,8,17,160,56,85,Y,Y,N,N,Chinese,Y,Low-end,155548,22518,96624,6553,188,4071,Y,1,-79.4253,43.6429,1
252,ARENA CAFE,11-20 years,Y,"Lease, want to purchase",24,19,9,123,11,65,Y,N,Y,N,Greek,Y,Average,226559,73366,231097,9160,1846,9344,Y,5,-79.52151,43.6005,5
258,ARKADIA ANTHENTIC GREEK CUISINE,11-20 years,Y,Own,51,6,64,77,20,65,Y,Y,Y,Y,Greek,N,Low-end,220286,7846,148752,8545,492,5770,Y,5,-79.28126,43.72883,5
259,ARMENIAN BISTRO,Under 1 year,N,Own,17,3,46,92,36,52,Y,Y,N,N,Japanese,Y,Average,251546,6422,163427,8878,192,5768,Y,2,-79.54435,43.63207,2
262,AROMA ESPRESSO BAR,11-20 years,N,Own,16,1,50,150,32,54,Y,N,Y,N,Greek,Y,Low-end,182423,52012,143680,5802,1033,4569,Y,3,-79.38363,43.64212,3
266,AROMA ESPRESSO BAR,1-5 years,N,Lease,57,5,6,103,4,96,Y,N,N,N,Indian,Y,Low-end,151449,57679,67878,6203,803,2780,Y,1,-79.41237,43.68818,1
267,AROMA ESPRESSO BAR,11-20 years,N,Lease,37,5,14,93,12,43,Y,Y,Y,N,Greek,Y,Average,229930,77029,250624,8920,2604,9722,Y,5,-79.33194,43.76975,5
269,AROMA ESPRESSO BAR,Under 1 year,N,Own,12,12,56,85,30,91,Y,N,N,Y,Thai,Y,Low-end,170720,19403,201681,5041,125,5955,Y,3,-79.37661,43.6482,3
271,AROMA ESPRESSO BAR,6-10 years,N,Own,55,8,57,91,2,91,Y,N,Y,N,Italian,N,Low-end,133007,36347,179086,5796,836,7805,Y,5,-79.50239,43.77005,5
273,AROMA ESPRESSO BAR,Under 1 year,Y,Lease,11,9,7,77,20,48,N,Y,N,N,Thai,Y,Low-end,208394,63849,113459,6963,568,3791,Y,1,-79.38902,43.66768,1
275,AROMA ESPRESSO BAR,6-10 years,N,Lease,66,2,40,161,67,80,N,Y,Y,N,Mexican,N,Average,283933,57719,104625,11629,1170,4285,Y,5,-79.39948,43.64795,5
276,AROMA ESPRESSO BAR,Under 1 year,Y,Own,69,14,48,163,47,57,Y,N,N,N,Mexican,N,Average,501931,282671,187404,14822,568,5534,Y,2,-79.38324,43.64743,2
278,AROMA ESPRESSO BAR,11-20 years,N,Own,20,9,48,110,26,49,Y,N,Y,Y,Korean,N,Low-end,221656,75750,97159,5818,130,2550,Y,1,-79.37798,43.67154,1
285,AROMA ESPRESSO BAR,6-10 years,Y,Lease,34,18,42,76,4,73,Y,N,Y,N,Chinese,Y,Low-end,160977,57857,140552,4539,2397,3963,Y,3,-79.41134,43.65604,3
307,ASIAN FUSION,11-20 years,N,Lease,51,3,59,82,65,91,Y,Y,Y,N,Greek,Y,Average,381186,83271,359743,14675,571,13850,Y,5,-79.29225,43.78394,5
314,ASSEMBLI,11-20 years,N,Lease,5,2,26,135,48,43,Y,Y,Y,N,Others,Y,Low-end,203611,59514,141909,5624,1756,3919,Y,1,-79.37889,43.66117,1
319,ASUN DEPOT,Over 20 years,N,"Lease, want to purchase",20,16,47,135,4,86,N,Y,N,N,Mexican,N,Low-end,210394,54099,133549,5121,1022,3250,Y,1,-79.54227,43.75362,1
321,ATHENS PASTRIES,1-5 years,Y,Lease,46,3,11,133,27,70,Y,N,Y,Y,Mexican,N,Average,259792,92888,242004,9504,2439,8853,Y,2,-79.34883,43.67795,2
327,ATMOSPHERE,Under 1 year,Y,Lease,33,6,38,164,17,76,Y,Y,N,N,Greek,N,Low-end,188055,85450,97968,6412,903,3340,Y,5,-79.59871,43.68729,5
328,AU LEAF CAFE ETC.,Under 1 year,N,Lease,44,18,3,124,10,67,N,N,Y,Y,Chinese,N,Average,337365,68746,364014,9318,1519,10054,Y,4,-79.42916,43.71814,4
329,AUBERGE DU POMMIER,11-20 years,Y,Lease,50,19,32,73,46,44,Y,Y,Y,N,Japanese,N,Average,371529,122272,206104,7990,4426,4432,Y,3,-79.40775,43.7468,3
330,AUGUST 8 DIM SUM & SUSHI,11-20 years,Y,Lease,16,16,11,83,15,59,Y,Y,Y,N,Indian,Y,Low-end,133907,64105,74466,2812,14,1564,Y,5,-79.3985,43.65468,5
341,AVIV RESTAURANT,1-5 years,Y,Own,22,14,36,98,4,74,Y,Y,Y,N,Greek,N,Average,350779,32350,123941,8359,4722,2953,Y,4,-79.4091,43.67454,4
343,AVOCA CHOCOLATIER,1-5 years,Y,Own,56,7,40,156,3,59,Y,Y,N,N,Japanese,N,Low-end,164523,5480,200166,4429,2522,5388,Y,4,-79.36655,43.70462,4
353,AZTECA RESTAURANT,1-5 years,Y,Own,38,12,65,154,2,61,Y,N,N,N,Others,N,Low-end,247765,76722,193190,10216,109,7966,Y,1,-79.43477,43.65993,1
354,AZUMI TEPPANYAKI AND SUSHI,1-5 years,Y,Own,65,2,68,141,47,95,Y,Y,Y,N,Mexican,N,High-end,480209,38461,463421,10375,217,10012,Y,1,-79.13833,43.77919,1
374,B BOSS,Under 1 year,N,Lease,65,18,58,84,44,67,Y,Y,Y,N,Korean,N,Low-end,177496,13069,164501,4909,869,4550,Y,5,-79.39755,43.6528,5
378,B'S SIZZLING KITCHEN,11-20 years,N,Own,18,15,49,166,6,45,Y,Y,N,N,Mexican,Y,High-end,508120,174814,476886,13111,2203,12305,Y,5,-79.53696,43.60389,5
379,B-SIDE LOUNGE,Under 1 year,N,Lease,28,15,20,156,6,57,Y,N,Y,Y,Korean,Y,Low-end,129134,2742,140549,4211,1443,4583,Y,3,-79.41694,43.655029999999996,3
380,B. GOOD,Under 1 year,N,Own,30,1,31,118,58,93,N,Y,Y,N,Vietnamese,N,Average,337255,91186,244663,13355,222,9688,Y,5,-79.37093,43.64959,5
397,BAGUETTE & CO.,6-10 years,Y,Lease,27,3,18,136,22,59,N,Y,Y,N,American,Y,Average,245634,112275,141169,8011,390,4604,Y,1,-79.46147,43.66545,1
400,BAIRRADA CHURRASQUEIRA,6-10 years,N,Own,47,10,24,118,45,91,Y,Y,N,N,Mexican,N,Low-end,124706,15756,110809,2701,220,2400,Y,1,-79.42865,43.65322,1
407,BALENA RISTORANTE,6-10 years,N,Lease,24,12,32,92,46,76,N,N,Y,N,Greek,Y,Average,219294,14007,171439,9473,2071,7406,Y,1,-79.38823,43.70423,1
409,BALLISSIMO  LOUKOUMADES BAR,Over 20 years,N,Own,7,2,64,73,54,97,Y,N,N,N,Mexican,N,High-end,730040,180704,650478,27977,141,24928,Y,3,-79.32892,43.69727,3
411,BALSAMICO,11-20 years,N,"Lease, want to purchase",65,3,61,85,0,56,Y,Y,Y,N,Japanese,N,Low-end,184201,53727,129145,8284,518,5808,Y,5,-79.39701,43.70155,5
412,BALZAC'S COFFEE,Under 1 year,Y,Lease,32,9,32,95,51,65,Y,Y,N,N,Others,N,Average,239615,89294,104793,5191,3045,2270,Y,1,-79.35938,43.65042,1
415,BALZAC'S COFFEE,11-20 years,Y,"Lease, want to purchase",61,11,12,89,29,83,Y,Y,Y,N,Korean,N,Average,228127,60136,241789,6938,1318,7353,Y,5,-79.37914,43.65739,5
438,BANJARA INDIAN CUISINE,1-5 years,Y,Lease,44,19,11,132,36,41,Y,Y,Y,Y,Chinese,Y,High-end,729895,116419,251233,28844,2409,9928,Y,5,-79.42184,43.6629,5
445,BAO,Over 20 years,N,Lease,50,9,15,141,47,54,N,Y,N,Y,Japanese,Y,Low-end,137740,22553,77953,3487,1073,1973,Y,5,-79.41335,43.77522,5
446,BAO,Under 1 year,Y,"Lease, want to purchase",34,17,40,161,2,59,Y,Y,Y,N,Italian,N,Average,304702,18488,131297,7715,2539,3324,Y,2,-79.39792,43.65234,2
460,BAR COMUNALE,Under 1 year,N,Own,54,1,51,100,64,90,Y,N,Y,N,American,Y,High-end,406675,100390,475362,17529,2810,20490,Y,5,-79.54227,43.75362,5
462,BAR FORTY SEVEN,6-10 years,N,Own,39,18,41,77,24,52,Y,Y,Y,N,Korean,Y,Average,522007,94505,131415,12328,4714,3103,Y,1,-79.43999,43.65883,1
464,BAR HOP SESSION,1-5 years,Y,"Lease, want to purchase",18,11,11,127,26,73,Y,N,N,Y,Vietnamese,N,Low-end,246928,60440,101165,10897,1406,4464,Y,1,-79.34404,43.67891,1
471,BAR O MICAELENSE,11-20 years,N,Lease,55,7,20,87,65,63,Y,Y,N,N,American,Y,High-end,600995,150997,289389,25752,16743,12400,Y,3,-79.47111,43.68241,3
473,BAR REYNA,6-10 years,Y,Lease,49,11,19,134,47,86,Y,Y,Y,N,Mexican,N,Average,351817,112128,192411,7750,2522,4238,Y,5,-79.3934,43.67004,5
476,BAR VEGANDALE,11-20 years,Y,Own,52,4,41,134,12,70,Y,Y,Y,N,Mexican,Y,Low-end,274833,30998,116807,7217,2858,3067,Y,3,-79.43133,43.64169,3
483,BARBURRITO,6-10 years,N,Own,53,6,14,75,39,41,Y,N,Y,N,Mexican,N,Average,272037,61653,171137,5557,1404,3495,Y,5,-79.35555,43.65351,5
498,BARSA,6-10 years,Y,Lease,63,4,61,153,47,53,Y,Y,Y,Y,Others,N,Average,465861,184452,143784,14669,655,4527,Y,4,-79.37213,43.64901,4
503,BASIL BOX - YORK U,1-5 years,N,Own,18,5,68,98,23,57,Y,Y,N,N,Vietnamese,Y,Low-end,261964,97081,191586,6095,401,4457,Y,5,-79.50239,43.77005,5
504,BASIL BOX- RYERSON,Under 1 year,Y,Lease,34,18,21,138,45,86,Y,Y,N,N,Mediterranean,Y,High-end,721579,250867,463149,21513,11622,13808,Y,4,-79.3812,43.65791,4
514,BATL,11-20 years,N,Own,61,18,30,71,24,87,Y,N,Y,N,Greek,N,Average,317996,175144,294056,10212,2564,9443,Y,5,-79.35245,43.64712,5
523,BEACHES BREWING COMPANY INC,Under 1 year,Y,"Lease, want to purchase",8,6,27,93,13,60,N,Y,Y,N,Greek,N,Average,182635,39357,274597,6944,2557,10440,Y,3,-79.30233,43.66936,3
526,BEAUMONT KITCHEN,1-5 years,N,Lease,23,14,46,92,62,58,Y,Y,N,N,Others,Y,Low-end,223279,6473,123654,4471,362,2476,Y,5,-79.55597,43.61265,5
529,BEBO'S AUTHENTIC GRILL,1-5 years,Y,"Lease, want to purchase",28,3,23,150,20,64,Y,N,Y,N,Mexican,N,Average,267982,12461,208950,7903,1324,6162,Y,4,-79.54177,43.6121,4
530,BECKER'S,11-20 years,Y,Lease,26,7,15,152,18,47,Y,N,N,N,Mediterranean,N,Low-end,170752,67613,82514,5035,1045,2433,Y,5,-79.39302,43.79161,5
531,BEDFORD ACADEMY,11-20 years,Y,Own,15,9,58,99,26,57,Y,Y,Y,N,Chinese,Y,High-end,531786,338894,357268,14924,8644,10026,Y,5,-79.39737,43.66949,5
536,BEEROCRACY,Under 1 year,Y,Own,58,15,11,159,28,49,Y,Y,Y,N,Vietnamese,N,High-end,751217,450447,365717,22373,3241,10891,Y,5,-79.41334,43.65533,5
538,BEIJING RESTAURANT,Under 1 year,Y,Lease,37,15,41,127,1,70,Y,N,N,N,Mediterranean,N,Low-end,192836,33896,136880,5009,725,3555,Y,5,-79.41422,43.77553,5
543,BELLA VISTA,Under 1 year,N,Own,14,2,2,87,67,96,Y,Y,N,N,Italian,N,Average,333207,56738,206419,14564,6988,9022,Y,5,-79.41648,43.65519,5
546,BELLWOODS BREWERY,1-5 years,Y,Own,69,3,55,134,48,94,Y,N,Y,N,Mediterranean,N,Average,419299,47096,322407,10892,2343,8375,Y,2,-79.41989,43.64709,2
554,BENTO,1-5 years,Y,Own,24,7,63,93,26,42,Y,N,N,Y,Mexican,Y,High-end,735659,111791,592362,29745,2456,23951,Y,3,-79.53385,43.70996,3
568,BEYOND FOOD,1-5 years,Y,Lease,9,4,3,100,2,51,Y,Y,N,N,American,Y,High-end,730214,286543,596889,16540,369,13520,Y,5,-79.36609,43.65318,5
570,BI BIM BAP,1-5 years,N,Own,21,19,58,131,54,83,Y,N,N,N,Indian,N,High-end,570638,198280,438087,22137,8035,16995,Y,5,-79.42872,43.70053,5
575,BIERGARTEN,1-5 years,N,Lease,52,10,28,99,17,51,Y,Y,Y,N,Greek,N,Low-end,254708,82336,95144,10345,1707,3864,Y,4,-79.38539,43.64174,4
576,BIFF'S RESTAURANT,Under 1 year,N,Lease,13,12,66,161,56,90,Y,N,Y,Y,Italian,N,High-end,741554,207392,259451,22223,2801,7775,Y,4,-79.3768,43.64741,4
577,BIG SMOKE BURGER,1-5 years,N,"Lease, want to purchase",55,2,15,158,49,81,N,N,N,N,Greek,N,Average,407621,156310,201876,16555,4036,8199,Y,2,-79.39964,43.6444,2
584,BILAL RESTAURANT,1-5 years,Y,Own,48,19,57,99,37,57,Y,N,Y,Y,Greek,N,Low-end,227944,68355,114069,9969,1267,4988,Y,5,-79.58459,43.71415,5
589,BINDIA,1-5 years,N,Lease,59,10,34,139,47,55,N,N,Y,N,Mediterranean,Y,Low-end,240744,63095,133545,5858,710,3249,Y,3,-79.37201,43.64837,3
593,BISHA (HOTEL),1-5 years,N,Lease,46,14,61,149,63,52,Y,Y,Y,N,Mexican,N,Average,355324,112649,226992,9605,3561,6136,Y,1,-79.3923,43.64603,1
595,BISTRO 200,1-5 years,Y,Own,37,18,60,148,52,42,Y,Y,Y,N,Vietnamese,N,Low-end,159103,2633,133584,6741,2396,5660,Y,5,-79.56964,43.69401,5
598,BISTRO FIVE61,11-20 years,Y,Lease,6,14,45,104,21,55,Y,Y,N,N,Vietnamese,N,Low-end,162973,45881,187883,3975,138,4583,Y,3,-79.40138,43.68785,3
605,BLACK ANGUS STEAKHOUSE,11-20 years,Y,Own,57,14,7,75,15,88,N,Y,Y,N,Others,N,Average,491510,95878,229902,10892,6497,5095,Y,1,-79.52096,43.64553,1
607,BLACK CAMEL,6-10 years,N,Own,59,12,21,108,25,77,Y,N,Y,N,American,Y,Average,363214,76800,169130,13407,2892,6243,Y,4,-79.38936,43.67714,4
617,BLACKHORN RESTAURANT,Under 1 year,N,Own,42,4,32,93,39,72,Y,Y,Y,Y,Mediterranean,N,Average,309420,24820,328674,7896,1116,8387,Y,5,-79.30202,43.76039,5
622,BLAZE PIZZA,Over 20 years,Y,Own,50,8,17,151,10,66,Y,N,Y,N,Vietnamese,N,Average,193860,99283,138681,6586,2934,4711,Y,1,-79.39095,43.64933,1
625,BLONDIES PIZZA,6-10 years,Y,Lease,16,2,6,138,63,42,Y,Y,N,N,Mexican,N,High-end,595951,156569,566205,16804,7053,15966,Y,4,-79.33025,43.66684,4
626,BLOOD BROTHERS BREWING,11-20 years,N,Lease,33,19,31,93,12,44,Y,Y,N,N,Korean,Y,High-end,630831,169387,395071,26518,10788,16607,Y,1,-79.43622,43.66985,1
638,BLUE NILE RESTAURANT,Under 1 year,Y,Own,22,12,22,142,34,73,N,Y,N,N,Italian,Y,Average,508421,150317,210692,18295,6850,7581,Y,5,-79.33085,43.68202,5
657,BODEGA,1-5 years,N,Own,5,4,48,151,28,61,Y,Y,Y,N,Mexican,Y,High-end,471453,61079,274034,12385,5898,7199,Y,1,-79.31475,43.67803,1
658,BODEGA HENRIETTE KING,Over 20 years,Y,Own,58,19,61,137,20,56,Y,N,Y,N,Greek,Y,Average,513476,130200,184388,23025,4161,8268,Y,2,-79.36771,43.65149,2
662,BOKU NOODLE BAR,Under 1 year,N,Own,45,18,35,154,35,54,Y,N,Y,N,Japanese,Y,Average,320589,79596,130417,13629,967,5544,Y,5,-79.36022,43.65006,5
668,BOMBAY ON THE LAKE,Under 1 year,Y,Lease,12,15,57,116,55,53,Y,N,N,N,Mexican,N,Average,377159,142878,296306,9135,1066,7176,Y,1,-79.50788,43.59996,1
669,BOMBAY PALACE,1-5 years,Y,"Lease, want to purchase",42,6,28,162,67,45,Y,Y,Y,N,Korean,Y,Low-end,151545,55341,92320,6284,1800,3828,Y,1,-79.37225,43.65129,1
680,BOO RADLEY'S JUNCTION BAR & GRILL,1-5 years,N,Own,37,14,44,92,23,44,N,N,Y,N,Mexican,N,High-end,649213,269349,439769,17932,3482,12147,Y,5,-79.45028,43.66604,5
681,BOODLE FIGHT,Under 1 year,N,Own,39,9,47,108,48,42,N,N,Y,Y,Chinese,N,Average,297915,89433,194413,9498,2937,6198,Y,5,-79.33792,43.68006,5
694,BOSTON PIZZA,11-20 years,Y,Lease,31,10,32,129,45,52,N,N,Y,Y,Greek,Y,Average,394642,172372,293840,15431,795,11490,Y,5,-79.54419,43.61841,5
704,BOUTIQUE BAR,11-20 years,N,Lease,27,3,47,90,0,49,Y,Y,N,N,Others,N,High-end,526281,40839,408662,17945,1675,13934,Y,4,-79.38064,43.66411,4
708,BOX CAR SOCIAL,1-5 years,N,Lease,23,18,45,140,19,92,Y,Y,Y,N,Greek,Y,Average,442500,36925,190161,18834,7254,8093,Y,3,-79.38221,43.65051,3
709,BOXCAR SOCIAL,1-5 years,Y,Own,28,13,52,87,9,85,Y,N,Y,N,Greek,N,Average,365315,113083,187084,10635,1913,5446,Y,1,-79.39171,43.68172,1
714,BRASIL STONE GRILL,11-20 years,N,Lease,27,13,31,157,7,47,Y,N,Y,Y,Japanese,N,Low-end,153068,35347,86028,5252,2336,2952,Y,2,-79.46133,43.69345,2
727,BRICKWORKS CIDER HOUSE,1-5 years,N,Own,27,19,33,108,4,75,N,N,Y,N,American,N,Low-end,201008,116807,191053,8938,3792,8495,Y,5,-79.3496,43.65873,5
739,BROWNS LINE DONUTS,Under 1 year,N,Own,28,8,5,131,6,45,N,Y,Y,N,Indian,Y,Average,188062,113641,359554,6623,2789,12663,Y,4,-79.54837,43.60792,4
744,BUBBA'S CRISPY FRIED CHICKEN,1-5 years,N,Lease,38,3,69,131,15,65,N,Y,Y,N,Mexican,N,Low-end,143057,16351,209026,3088,922,4513,Y,5,-79.38876,43.65036,5
750,BUDA-PEST RESTAURANT,1-5 years,N,Own,47,2,13,73,66,61,Y,N,N,N,Japanese,N,Average,403018,77139,261494,9555,2125,6200,Y,1,-79.30999,43.68614,1
