ID,Name,Business_Operation_Year,Franchise,Own_Lease,Number_Of_Staff_Before_Covid,Number_Of_Staff_During_Covid,Number_Of_Staff_During_Reopen,Total_Hours_Per_Week_Before_Covid,Total_Hours_Per_Week_During_Covid,Total_Hours_Per_Week_During_Reopen,Delivery,Curbside_Pickup,Dine_In_Service,Patio_Service,Cuisine,Offer_Alcohol,Price_Point_Target,Income_052019_102019,Income_052020_102020,Income_052021_102021,Profit_052019_102019,Profit_052020_102020,Profit_052021_102021,Selected_Open,Helpfulness,Long,Lat,Helpfulness_Factor
149,ALBASHA,11-20 years,Y,Lease,65,18,22,112,6,78,N,Y,Y,N,Mexican,Y,Low-end,1063107,584221,968037,8341,6410,8715,Y,4,-79.27985,43.76156,4
151,ALBERT'S REAL JAMAICAN FOODS,6-10 years,Y,Lease,48,12,60,165,31,48,Y,Y,N,N,Vietnamese,N,Low-end,1537866,243407,1685527,6955,3481,12918,Y,2,-79.42077,43.68294,2
152,ALBERTO'S SPORTS BAR & GRILL,Under 1 year,N,Own,25,3,37,160,15,75,Y,Y,Y,N,Japanese,Y,Low-end,1642996,769020,763119,9790,1161,3766,Y,4,-79.56097,43.74894,4
157,ALEXANDROS TAKE OUT,Under 1 year,Y,Own,8,12,22,107,24,79,Y,Y,Y,N,Mexican,N,High-end,3145427,765947,547460,25804,9379,9275,Y,2,-79.34931,43.6783,2
158,ALFIES BAR & GRILL,6-10 years,N,"Lease, want to purchase",31,3,12,146,50,42,Y,N,Y,N,Mexican,Y,Average,2305420,637455,387111,24653,11284,8533,Y,3,-79.3691,43.6546,3
160,ALI BABA,1-5 years,Y,Lease,20,13,15,139,1,44,N,Y,Y,N,Italian,Y,Low-end,1351423,283715,1410428,8213,5024,4138,Y,3,-79.42558,43.66223,3
162,ALI BABA 'S,1-5 years,N,Own,66,15,14,163,48,93,Y,Y,Y,N,Italian,N,Low-end,824671,389983,724726,9373,1902,9524,Y,4,-79.39947,43.71331,4
165,ALI BABA'S,1-5 years,Y,Own,54,12,59,95,23,54,Y,N,Y,N,Greek,Y,Average,2863644,512506,1053900,13564,1839,5060,Y,4,-79.38723,43.65484,4
166,ALI BABA'S MIDDLE EASTERN CUISINE,Over 20 years,N,Lease,45,6,33,91,5,95,Y,Y,Y,N,Chinese,N,Low-end,1716599,713811,419932,9895,2313,9955,Y,4,-79.4353,43.64087,4
168,ALI BABA'S MIDDLE EASTERN CUISINE,Under 1 year,N,Lease,31,2,26,76,52,57,Y,Y,N,N,Others,N,Low-end,1074269,734971,1097399,5454,2945,35576,Y,3,-79.47727,43.65114,3
169,ALI BABA'S MIDDLE EASTERN CUISINE,Under 1 year,Y,Lease,68,5,62,113,4,64,Y,N,Y,N,Japanese,N,Low-end,762804,731659,789963,8952,3175,5229,Y,4,-79.51578,43.69976,4
171,ALI'S WEST INDIAN ROTI SHOP,Under 1 year,N,Own,39,13,56,131,65,69,Y,N,Y,N,Mexican,Y,High-end,4405997,451519,276775,23256,12287,8126,Y,3,-79.43591,43.64073,3
173,ALIMENTARI,11-20 years,Y,Own,67,18,36,82,25,54,Y,Y,Y,N,Mediterranean,N,Average,3468582,282430,1207624,23195,18853,7473,Y,2,-79.44988,43.64883,2
175,ALLEN'S,1-5 years,Y,"Lease, want to purchase",69,17,58,91,17,69,Y,N,Y,N,Italian,N,Low-end,978196,735473,375591,9738,1819,6783,Y,4,-79.3573,43.67632,4
177,ALLIANCE ATLANTIS CINEMAS,1-5 years,N,Lease,12,6,47,155,66,93,Y,Y,Y,N,Greek,Y,Average,2837953,53479,1048177,21665,10168,10340,Y,4,-79.31463,43.66658,4
184,ALTERNITY,11-20 years,Y,Lease,65,5,56,84,57,79,Y,N,N,N,Chinese,Y,Average,2800460,158310,4117513,19235,1661,38092,Y,2,-79.40045,43.66718,2
186,ALUMNAE THEATRE COMPANY,Over 20 years,Y,Lease,23,7,14,143,31,78,Y,N,N,Y,Indian,N,Low-end,1201591,976,925847,7945,1614,32257,Y,4,-79.36474,43.65295,4
188,ALWAYS FRESH RESTAURANT,11-20 years,Y,Own,54,18,49,73,5,95,Y,Y,Y,N,Greek,N,Low-end,1092294,870289,1292872,8115,7493,10443,Y,2,-79.44026,43.69206,2
191,AMANO PASTA,Over 20 years,Y,Lease,19,10,22,127,29,72,N,N,N,N,Mediterranean,N,Low-end,1978773,603735,4849951,6029,3065,26439,Y,4,-79.38049,43.64528,4
192,AMATO PIZZA,6-10 years,N,Lease,53,19,43,143,5,43,Y,Y,N,N,Others,N,Low-end,1814125,108682,1395302,7594,1166,21112,Y,4,-79.38239,43.66044,4
194,AMAUSAAN UJI MATCHA,11-20 years,Y,Own,22,14,60,142,21,54,Y,N,N,N,Thai,N,Average,2594234,214057,3034472,10854,9211,22815,Y,4,-79.39712,43.65326,4
195,AMAYA,Over 20 years,N,Own,28,6,19,135,4,78,Y,Y,N,N,Italian,Y,Low-end,1915917,818544,3750459,6023,4925,21433,Y,2,-79.46508,43.66521,2
198,AMBER EUROPEAN RESTAURANT,6-10 years,Y,Lease,18,7,69,122,14,51,Y,N,Y,N,Mexican,Y,Low-end,1114346,925031,226050,9379,7814,5759,Y,4,-79.48207,43.65009,4
201,AMENECER SALVADORENO RESTAURANT,Under 1 year,N,Own,13,9,15,148,35,47,Y,Y,N,N,Mexican,N,High-end,3504891,366013,3079092,32304,17707,22889,Y,2,-79.56556,43.73888,2
203,AMIGOS BAR & GRILL,1-5 years,Y,Lease,9,4,46,90,41,47,Y,Y,Y,N,Japanese,N,Low-end,1579920,471217,1217690,9868,3553,6652,Y,2,-79.16895,43.78373,2
204,AMITIE CAFE,1-5 years,Y,Lease,60,15,32,92,46,70,Y,N,Y,Y,Greek,Y,Average,3389446,751962,279498,17544,3723,3171,Y,4,-79.46865,43.76914,4
210,ANDRADE BBQ CHICKEN,11-20 years,N,Lease,47,12,65,144,15,90,N,Y,N,Y,Others,N,Low-end,1649387,820979,2870676,7606,2479,24164,Y,3,-79.4866,43.66856,3
213,ANEJO RESTAURANT,Under 1 year,N,Lease,18,7,2,93,25,80,Y,N,N,Y,Mediterranean,Y,Low-end,943127,148937,1833032,8419,5744,15090,Y,4,-79.4,43.64459,4
214,ANESTIS TAVERNA,1-5 years,Y,"Lease, want to purchase",69,8,13,162,49,94,Y,Y,Y,N,Mediterranean,N,High-end,3222123,538999,1490663,23964,318,11962,Y,3,-79.34821,43.67843,3
216,ANGLR,11-20 years,N,Lease,42,9,20,104,21,54,Y,Y,Y,N,Greek,N,Low-end,895203,829514,902854,9621,3054,8469,Y,4,-79.33619,43.66928,4
218,ANH DAO RESTAURANT,Under 1 year,Y,Lease,19,14,30,158,20,65,Y,N,Y,N,Mexican,Y,Average,2559925,213478,1038828,18349,1893,4583,Y,2,-79.39914,43.65634,2
219,ANIMAL LIBRATION KITCHEN,1-5 years,N,Own,37,16,32,78,31,86,Y,Y,Y,N,Others,N,Average,3268616,80228,1053438,16143,6405,9922,Y,3,-79.35019,43.65813,3
220,ANJAPPAR CHETTINAD,1-5 years,Y,Own,52,13,52,88,29,40,N,Y,Y,Y,Indian,N,High-end,4854959,502410,1374233,22997,14227,6942,Y,3,-79.2269,43.74176,3
222,ANNABELLE,11-20 years,Y,Lease,59,2,50,134,3,90,Y,Y,Y,N,Italian,N,Low-end,1260458,6844,243775,8660,2775,9173,Y,2,-79.42325,43.67543,2
223,ANNALAKSHMI,1-5 years,Y,"Lease, want to purchase",59,1,44,110,3,50,Y,N,Y,N,Greek,N,Average,1789373,531448,1101546,11421,1273,7113,Y,2,-79.39172,43.64475,2
224,ANNAPURNA,1-5 years,Y,Own,61,19,62,158,63,90,Y,Y,Y,N,Mexican,Y,Average,3226204,129432,978913,23026,2280,6165,Y,3,-79.41409,43.67275,3
225,ANNETTE FOOD MARKET,Under 1 year,N,Lease,18,18,39,131,16,41,Y,N,N,N,Greek,Y,Low-end,1570953,85716,3220462,8821,3613,15696,Y,2,-79.471190000000007,43.6627,2
227,ANOTHER BAR,6-10 years,Y,Own,51,8,42,116,52,50,N,N,Y,Y,Japanese,N,Average,1867397,457995,1041579,17900,7335,10981,Y,4,-79.42727,43.66163,4
229,ANOUSH MIDDLE EASTERN CUISINE,1-5 years,N,Own,14,7,32,138,30,78,N,Y,Y,N,American,N,Low-end,1918901,279626,648373,9244,5933,7355,Y,4,-79.46626,43.75862,4
230,ANOUSH MIDDLE EASTERN CUISINE,6-10 years,N,Lease,28,15,33,117,63,81,Y,N,Y,N,Chinese,N,Low-end,1268687,727517,1458612,9094,7324,9393,Y,3,-79.39119,43.64341,3
231,ANSWER TEA,11-20 years,N,Lease,37,18,20,128,31,78,Y,Y,N,N,Japanese,N,Low-end,1090423,578048,978961,6398,1912,26411,Y,4,-79.39944,43.657470000000004,4
233,ANTLER,1-5 years,N,"Lease, want to purchase",38,6,23,85,35,49,Y,Y,Y,N,Italian,N,Average,1670573,764467,386505,23817,13203,6599,Y,4,-79.43086,43.64961,4
235,ANY DIRECT FLIGHT,11-20 years,N,Own,45,13,17,105,3,71,N,Y,N,N,Greek,Y,Low-end,1486637,185847,2270812,7738,5240,25676,Y,3,-79.32484,43.66467,3
239,APIECALYPSE NOW!,1-5 years,N,Lease,5,4,57,166,53,76,Y,N,N,Y,Chinese,N,Low-end,1163181,48903,4265284,8424,8318,22587,Y,3,-79.41871,43.66342,3
242,APOLLO ELEVEN RESTAURANT,Under 1 year,Y,Lease,12,16,26,87,6,45,Y,Y,N,N,Chinese,Y,Average,2746657,377253,2876411,17865,8002,39092,Y,4,-79.41419,43.67298,4
243,APRES,Under 1 year,Y,"Lease, want to purchase",35,6,2,166,68,69,N,Y,Y,N,Greek,Y,High-end,4750033,165161,492443,24102,6000,10195,Y,2,-79.4253,43.6429,2
245,ARAMARK CANADA,11-20 years,Y,Own,56,6,50,137,60,45,Y,Y,Y,N,Mexican,Y,High-end,3014728,454880,432895,32986,26362,7500,Y,4,-79.38239,43.6497,4
247,ARCANE,1-5 years,N,Own,28,18,12,74,21,71,Y,N,Y,N,Chinese,N,Low-end,802935,145524,1210851,8477,5513,3306,Y,4,-79.39638,43.64508,4
251,ARDO RESTAURANT,Under 1 year,Y,Own,64,11,36,150,47,97,Y,Y,Y,N,Indian,Y,Average,3033375,245560,531549,21684,17266,9794,Y,3,-79.36843,43.65124,3
252,ARENA CAFE,Over 20 years,N,Lease,30,5,61,133,36,86,N,N,Y,N,Mexican,N,High-end,4074352,818916,1205474,32722,21096,5345,Y,2,-79.52151,43.6005,2
253,ARIA RISTORANTE,Over 20 years,Y,Lease,45,6,64,112,16,88,Y,N,Y,N,Vietnamese,N,Average,2444273,444391,1155864,10046,3563,7953,Y,3,-79.38145,43.64315,3
256,ARISU,1-5 years,N,Lease,60,6,35,117,37,68,N,N,Y,N,Greek,Y,High-end,3377671,687427,394579,32547,19879,8261,Y,4,-79.41259,43.66494,4
257,ARIZONA B-BAR & GRILL,11-20 years,Y,Lease,31,15,63,118,27,45,Y,N,Y,N,American,N,High-end,4329108,403511,281457,25319,15618,4727,Y,3,-79.59246,43.68347,3
259,ARMENIAN BISTRO,1-5 years,Y,Lease,58,18,9,158,48,41,Y,N,N,N,Vietnamese,Y,Low-end,962501,519692,1382144,7260,385,13855,Y,4,-79.54435,43.63207,4
260,ARMENIAN KITCHEN,11-20 years,N,Own,21,13,44,162,19,87,Y,Y,Y,N,Vietnamese,N,Low-end,1042520,130683,1174274,7268,2671,11988,Y,2,-79.30585,43.73093,2
267,AROMA ESPRESSO BAR,Under 1 year,N,Lease,48,10,56,76,30,78,Y,Y,Y,N,Others,N,Average,1653222,245731,749264,24491,20775,9372,Y,3,-79.33194,43.76975,3
268,AROMA ESPRESSO BAR,1-5 years,Y,Lease,46,9,20,86,16,69,Y,Y,Y,N,Vietnamese,N,Low-end,1113342,495043,1298708,8510,5375,4516,Y,3,-79.38248,43.64676,3
271,AROMA ESPRESSO BAR,1-5 years,Y,Lease,53,16,15,86,33,60,Y,N,Y,N,Vietnamese,N,Low-end,1559512,374191,886247,5528,1378,7730,Y,4,-79.50239,43.77005,4
272,AROMA ESPRESSO BAR,Under 1 year,N,Lease,22,19,9,152,52,61,Y,N,Y,N,Mexican,Y,Average,2425505,724163,462081,24728,8051,6564,Y,2,-79.41711,43.63865,2
273,AROMA ESPRESSO BAR,Under 1 year,Y,Lease,58,4,39,137,27,97,Y,Y,Y,N,Chinese,N,Average,2080820,199827,230999,23992,1784,9189,Y,4,-79.38902,43.66768,4
274,AROMA ESPRESSO BAR,1-5 years,N,Own,44,8,2,163,13,90,N,Y,Y,N,Chinese,Y,High-end,4376024,112509,301699,23102,5809,11446,Y,2,-79.3934,43.68732,2
275,AROMA ESPRESSO BAR,1-5 years,N,Lease,16,9,1,106,58,54,Y,Y,Y,N,Mediterranean,Y,Low-end,1333694,804898,848312,6680,2352,10369,Y,2,-79.39948,43.64795,2
