ID,Name,Business_Operation_Year,Franchise,Own_Lease,Number_Of_Staff_Before_Covid,Number_Of_Staff_During_Covid,Number_Of_Staff_During_Reopen,Total_Hours_Per_Week_Before_Covid,Total_Hours_Per_Week_During_Covid,Total_Hours_Per_Week_During_Reopen,Delivery,Curbside_Pickup,Dine_In_Service,Patio_Service,Cuisine,Offer_Alcohol,Price_Point_Target,Income_052019_102019,Income_052020_102020,Income_052021_102021,Profit_052019_102019,Profit_052020_102020,Profit_052021_102021,Selected_Open,Helpfulness,Long,Lat,Helpfulness_Factor
92,AAA PUBLIC HOUSE,1-5 years,N,Lease,5,2,2,101,1,85,N,N,Y,Y,Greek,N,Low-end,1184144,583121,2037843,5497,2955,955,N,0,-79.35193,43.66584,0
100,ABYSSINA ETHIOPIAN RESTAURANT,6-10 years,N,Own,56,16,16,109,58,49,Y,Y,Y,N,Chinese,N,Low-end,1833672,548293,338508,6419,1788,2057,N,0,-79.33986,43.68015,0
103,ACQUA DOLCE,6-10 years,Y,Own,37,18,3,91,67,80,Y,N,N,N,American,Y,Average,2456847,135615,1285354,14779,2864,5012,N,0,-79.42203,43.63147,0
104,ACTIONLITE RESTAURANT,11-20 years,N,Lease,42,17,17,88,6,90,N,Y,Y,N,Greek,N,Average,2207392,861087,334017,24819,1965,9810,N,0,-79.42811,43.66788,0
106,ADAM'S SHAWARMA,11-20 years,N,Lease,53,1,18,121,28,45,N,N,Y,N,Mediterranean,Y,Average,1941049,773921,1397566,22482,2359,4274,N,0,-79.38047,43.66597,0
109,ADEGA RESTAURANT,Under 1 year,Y,Own,33,1,14,159,34,90,Y,Y,N,N,Indian,N,Average,1704236,699863,344504,22774,7543,14102,N,0,-79.38327,43.65733,0
111,ADONAI,1-5 years,Y,Lease,53,1,3,143,50,82,Y,Y,Y,Y,American,N,Low-end,1292234,123361,705493,7411,2266,1908,N,0,-79.1984,43.7587,0
112,ADVANTAGE HEALTH MATTERS INC.,Under 1 year,N,Lease,49,4,19,100,43,68,Y,Y,Y,Y,Italian,N,High-end,3492720,1338254,752069,31839,12741,10965,N,0,-79.56754,43.76584,0
116,AFRICAN CHOP BAR,11-20 years,N,Lease,29,3,1,104,69,78,Y,Y,Y,Y,Others,Y,Low-end,1257612,327580,1085485,5959,2105,1118,N,0,-79.55324,43.74954,0
118,AFRICAN PALACE RESTAURANT,1-5 years,N,Own,43,10,16,75,14,82,N,Y,Y,N,Chinese,N,Low-end,1733850,981469,1429067,8999,1596,2823,N,0,-79.42905,43.66116,0
119,AFRICAN PLAYER RESTAURANT,1-5 years,N,Lease,7,13,11,154,5,94,Y,N,Y,Y,American,N,High-end,4203371,384447,1900395,25797,5560,5344,N,0,-79.49595,43.6894,0
122,AFRO SPICE,Under 1 year,Y,Own,18,12,16,132,51,51,Y,Y,Y,N,American,Y,Low-end,1896874,1164879,907151,7282,629,1464,N,0,-79.49967,43.76333,0
125,AGIO RISTORANTE,11-20 years,N,Own,63,3,9,154,26,67,Y,Y,Y,N,Vietnamese,N,Average,1592299,200829,577324,17476,4987,7282,N,0,-79.4507,43.676,0
127,AH SO SUSHI,1-5 years,Y,"Lease, want to purchase",6,14,17,109,34,45,Y,Y,Y,N,Italian,Y,High-end,4491060,1622907,504284,22422,10916,5077,N,0,-79.32973,43.65767,0
128,AHZAR,1-5 years,Y,Own,37,4,6,72,62,48,N,Y,Y,N,Indian,N,Low-end,814823,180225,1276339,7666,2134,2732,N,0,-79.42001,43.64632,0
129,AHZIMAE ZIPBAP,11-20 years,N,Own,35,9,9,95,60,78,Y,N,N,N,Greek,Y,Average,2922771,104307,2435031,10016,2842,4254,N,0,-79.41853,43.79049,0
130,AISH TANOOR,1-5 years,N,Lease,36,19,8,105,40,82,Y,Y,Y,N,Thai,N,Average,2858829,37720,303796,17507,6918,4404,N,0,-79.42955,43.70038,0
134,AJISEN RAMEN,6-10 years,Y,Own,52,9,9,88,44,52,Y,Y,N,N,Vietnamese,N,Average,1945623,518614,2522503,22092,3607,9481,N,0,-79.413,43.77162,0
137,AKA-ONI JAPANESE CUISINE,1-5 years,Y,Own,49,7,3,119,14,67,Y,Y,Y,N,Italian,N,Average,2694005,337644,509152,24404,10059,6312,N,0,-79.29921,43.82188,0
145,AL-MANI GRILL AND BIRYANI,1-5 years,Y,Own,20,4,8,164,11,69,N,Y,N,N,Chinese,N,High-end,4862156,815117,1667794,35975,6212,18280,N,0,-79.2995,43.6889,0
146,AL-MEEZAN SPICY GRILL LTD.,11-20 years,Y,Own,27,14,16,153,38,86,Y,N,Y,N,Vietnamese,N,Low-end,1981423,133688,329728,7367,1773,2034,N,0,-79.61329,43.72076,0
147,ALAN,1-5 years,N,Own,36,18,15,83,0,46,Y,Y,Y,N,Korean,Y,Low-end,1008489,232486,535821,5072,829,1758,N,0,-79.45289,43.75276,0
148,ALBANY PIZZA,6-10 years,N,Lease,5,11,4,109,20,90,Y,N,N,N,Italian,Y,Low-end,997181,233208,823914,9842,1952,6204,N,0,-79.43912,43.64771,0
149,ALBASHA,6-10 years,Y,Lease,46,9,15,90,41,49,Y,N,N,N,Others,N,Average,2022777,544925,848155,12274,4309,6732,N,0,-79.27985,43.76156,0
152,ALBERTO'S SPORTS BAR & GRILL,6-10 years,N,"Lease, want to purchase",37,13,3,138,27,63,Y,Y,Y,N,Vietnamese,Y,Average,1985003,710360,395500,12792,3119,5483,N,0,-79.56097,43.74894,0
153,ALCHEMY RESTAURANT & BAR,1-5 years,N,Own,24,4,17,92,15,67,N,Y,N,N,American,N,High-end,3907953,1683632,2756453,30523,3407,11832,N,0,-79.42511,43.65387,0
154,ALCOVE COFFEE,11-20 years,Y,Lease,25,11,19,130,12,61,Y,Y,Y,N,Greek,Y,Low-end,1719294,298772,1284433,6331,1278,1445,N,0,-79.46382,43.66893,0
156,ALEXANDRIA FALAFEL,11-20 years,N,Lease,11,19,3,164,3,62,Y,Y,Y,N,Mexican,Y,Average,3205907,874221,324441,16090,3011,4408,N,0,-79.430179999999993,43.64192,0
157,ALEXANDROS TAKE OUT,1-5 years,Y,Own,7,14,6,71,62,65,Y,Y,N,N,Italian,N,High-end,3736034,1773664,575881,38766,11437,25000,N,0,-79.34931,43.6783,0
159,ALI BABA,6-10 years,N,Lease,57,5,19,107,59,89,N,N,Y,Y,Greek,N,High-end,3075558,1087458,235877,33401,3468,9862,N,0,-79.45136,43.65372,0
162,ALI BABA 'S,6-10 years,Y,Own,17,15,10,114,66,60,N,Y,Y,N,Others,Y,Low-end,1432364,94958,324537,5765,943,2001,N,0,-79.39947,43.71331,0
165,ALI BABA'S,11-20 years,N,Lease,11,4,10,77,23,50,Y,Y,N,N,Vietnamese,Y,Average,1710657,295170,1213407,17319,8,6379,N,0,-79.38723,43.65484,0
169,ALI BABA'S MIDDLE EASTERN CUISINE,1-5 years,N,Own,59,15,18,106,16,81,Y,Y,Y,N,Italian,Y,Average,2531020,128975,1318444,17837,8331,3674,N,0,-79.51578,43.69976,0
170,ALI'S TANDOORI CURRY HOUSE,Under 1 year,N,Lease,48,19,4,80,55,48,Y,N,N,N,Greek,N,Low-end,1433851,839472,1687353,9791,1154,3201,N,0,-79.28376,43.67359,0
171,ALI'S WEST INDIAN ROTI SHOP,1-5 years,Y,Lease,32,6,3,150,68,57,Y,N,Y,N,Korean,N,Average,2047188,759784,1574414,22738,422,5042,N,0,-79.43591,43.64073,0
172,ALICE'S PLACE,1-5 years,N,Lease,19,10,5,141,62,74,N,Y,N,N,Greek,N,Average,2568637,976484,1031345,20816,4444,6579,N,0,-79.36906,43.667,0
176,ALLEYCATZ,Over 20 years,Y,Own,5,10,13,71,60,62,Y,Y,Y,N,Mediterranean,Y,Low-end,892107,442747,426778,7744,350,2912,N,0,-79.39884,43.71029,0
178,ALMA,11-20 years,Y,Own,46,7,9,104,19,92,Y,Y,Y,Y,Mexican,Y,Average,2098870,923228,181711,19303,1881,8337,N,0,-79.43806,43.65954,0
181,ALOBAR,Under 1 year,N,Own,45,5,15,115,65,97,Y,N,Y,N,Chinese,Y,Average,2631487,1230437,853154,11865,2375,3099,N,0,-79.39369,43.67014,0
185,ALTON RESTAURANT,11-20 years,N,Lease,59,3,13,152,1,58,N,N,Y,N,Italian,Y,Low-end,1603870,788580,235895,8008,1737,2554,N,0,-79.27754,43.82485,0
187,ALWAYS BBQ,1-5 years,Y,Own,23,4,18,121,18,94,Y,N,N,N,Chinese,Y,Low-end,1642055,853544,846698,8661,269,6057,N,0,-79.33138,43.80429,0
189,AMADEUS RESTAURANT,6-10 years,N,Lease,31,9,13,73,30,75,Y,Y,Y,N,Thai,Y,Average,2881658,662909,648816,12645,6985,2526,N,0,-79.4019,43.65402,0
190,AMAL,11-20 years,Y,Lease,58,13,6,142,56,75,Y,N,N,N,Chinese,Y,Average,1633975,352918,2193114,10417,575,3686,N,0,-79.3924,43.66876,0
191,AMANO PASTA,1-5 years,N,Lease,25,13,6,84,17,60,Y,Y,Y,N,Greek,N,Average,2381735,19623,782249,12569,6016,2277,N,0,-79.38049,43.64528,0
193,AMATO PIZZA & WINGS,11-20 years,Y,Own,36,16,13,79,67,48,Y,N,Y,N,Japanese,N,High-end,4066170,407392,487738,23045,1147,10013,N,0,-79.45277,43.65754,0
194,AMAUSAAN UJI MATCHA,6-10 years,N,"Lease, want to purchase",57,8,10,149,39,57,N,N,N,N,Vietnamese,N,Average,2155768,784182,502224,17570,800,12182,N,0,-79.39712,43.65326,0
196,AMAYA EXPRESS YORK,11-20 years,N,Lease,28,6,10,150,19,77,Y,Y,N,N,Mediterranean,Y,Average,2388598,1021171,1354503,10709,3523,7454,N,0,-79.50187,43.76991,0
197,AMAZING HAKKA,Over 20 years,Y,Own,48,17,13,95,41,68,N,Y,N,N,Mediterranean,Y,Low-end,1530116,119857,996889,8308,2613,4914,N,0,-79.30859,43.74268,0
198,AMBER EUROPEAN RESTAURANT,Under 1 year,Y,Own,37,5,2,76,68,79,Y,Y,N,Y,Indian,Y,Low-end,1035765,228042,521628,8734,3949,3673,N,0,-79.48207,43.65009,0
199,AMBIYAN ON YONGE,1-5 years,N,Lease,44,16,9,164,8,95,Y,Y,Y,N,American,Y,Low-end,935738,199732,1781967,5768,1255,1337,N,0,-79.39513,43.68969,0
200,AMELIA'S COTTAGE,6-10 years,Y,Lease,62,16,1,110,55,95,Y,Y,Y,Y,Greek,N,Low-end,1055473,114922,749538,6142,1448,1326,N,0,-79.36886,43.66746,0
202,AMICO'S PIZZA & RESTAURANT,1-5 years,N,Lease,40,5,13,130,55,59,Y,Y,N,N,Greek,Y,Average,3457406,1489977,1433031,23634,8527,14038,N,0,-79.44306,43.63942,0
203,AMIGOS BAR & GRILL,1-5 years,N,Own,37,5,7,144,52,65,Y,Y,Y,N,Chinese,Y,High-end,4067647,984621,1178282,27897,9317,4106,N,0,-79.16895,43.78373,0
204,AMITIE CAFE,11-20 years,N,Own,10,1,12,119,66,55,Y,Y,N,Y,Vietnamese,Y,High-end,3727277,1526458,330429,33648,3540,21733,N,0,-79.46865,43.76914,0
209,ANATOLIA TURKISH CUISINE,Over 20 years,Y,Own,43,2,8,72,35,41,Y,N,Y,N,Vietnamese,N,Low-end,1295919,293013,1085407,9169,3757,2359,N,0,-79.53298,43.64471,0
210,ANDRADE BBQ CHICKEN,Under 1 year,N,Lease,28,2,3,87,26,59,Y,Y,Y,N,Mediterranean,N,High-end,4884114,2342183,278138,35230,1136,8116,N,0,-79.4866,43.66856,0
211,ANDREW'S PLACE BAR & RESTAURANT,1-5 years,N,Lease,25,16,18,166,13,81,N,Y,Y,N,Chinese,Y,High-end,3654898,1367001,937244,33996,10719,5275,N,0,-79.26282,43.69305,0
212,ANDY'S COFFEE SHOP,1-5 years,Y,Own,35,11,1,126,29,94,Y,Y,Y,N,Mediterranean,Y,Low-end,904124,9431,625335,5365,1414,1406,N,0,-79.33114,43.77284,0
213,ANEJO RESTAURANT,1-5 years,Y,Own,50,5,1,85,58,78,Y,N,N,N,Indian,Y,Average,2757123,361481,742365,22005,9543,7198,N,0,-79.4,43.64459,0
216,ANGLR,1-5 years,Y,Lease,41,1,12,72,1,71,N,Y,Y,N,Korean,N,Low-end,1420128,55562,475609,6619,1710,2322,N,0,-79.33619,43.66928,0
218,ANH DAO RESTAURANT,Over 20 years,N,"Lease, want to purchase",55,1,15,142,47,86,Y,Y,N,N,Thai,N,High-end,3947412,1956896,587095,38951,7203,25000,N,0,-79.39914,43.65634,0
219,ANIMAL LIBRATION KITCHEN,Over 20 years,N,Own,43,19,8,89,68,84,Y,N,Y,N,Chinese,Y,Average,1884991,20633,287619,24257,6593,6592,N,0,-79.35019,43.65813,0
223,ANNALAKSHMI,11-20 years,N,Own,56,1,6,96,33,89,Y,Y,N,Y,Others,N,Average,2569793,422395,1526135,17794,978,8228,N,0,-79.39172,43.64475,0
224,ANNAPURNA,1-5 years,Y,Lease,56,3,6,117,7,54,Y,N,Y,N,Mexican,N,Average,2230475,623029,2126961,11471,1189,1864,N,0,-79.41409,43.67275,0
227,ANOTHER BAR,1-5 years,N,Own,5,16,13,137,2,47,Y,N,Y,N,Vietnamese,Y,Average,2052315,825476,554224,17500,805,3626,N,0,-79.42727,43.66163,0
228,ANOUSH,1-5 years,N,Lease,22,6,16,136,23,74,N,Y,Y,N,American,N,Low-end,1632261,132889,1044793,8813,2971,1554,N,0,-79.38723,43.67041,0
229,ANOUSH MIDDLE EASTERN CUISINE,1-5 years,N,Lease,47,13,10,105,48,81,Y,N,Y,N,Mexican,N,Low-end,1013386,233308,913784,5705,921,2000,N,0,-79.46626,43.75862,0
231,ANSWER TEA,6-10 years,N,Lease,21,14,2,105,57,55,N,Y,Y,N,Italian,N,Average,3101821,240395,737266,15322,3110,3321,N,0,-79.39944,43.657470000000004,0
233,ANTLER,Under 1 year,Y,Own,24,8,12,165,36,88,Y,Y,N,N,Greek,Y,Low-end,1843849,216055,1548878,9216,1177,3633,N,0,-79.43086,43.64961,0
234,ANTO'S RESTAURANT,1-5 years,N,Own,68,1,11,135,38,49,N,Y,Y,N,Italian,Y,Average,1777033,1075102,1030670,18604,3564,6854,N,0,-79.28034,43.76156,0
237,AOYAMA VIP,Under 1 year,N,Lease,67,8,5,116,4,43,Y,Y,Y,N,Mediterranean,N,Low-end,1041751,90417,925846,6183,1691,1425,N,0,-79.32917,43.78721,0
238,APACHE BURGER,1-5 years,Y,"Lease, want to purchase",51,4,9,80,55,95,Y,N,Y,N,Mexican,N,Average,2223739,669225,720044,20490,8789,5193,N,0,-79.53784,43.63932,0
240,APKUJUNG RESTAURANT,1-5 years,N,Own,20,17,11,136,27,72,N,N,Y,N,Italian,Y,Low-end,971940,192068,594917,7727,3267,1732,N,0,-79.41913,43.79582,0
242,APOLLO ELEVEN RESTAURANT,Under 1 year,N,Lease,27,5,4,83,19,89,Y,N,N,N,Vietnamese,N,Low-end,1642218,269110,1248152,5472,1493,3640,N,0,-79.41419,43.67298,0
245,ARAMARK CANADA,Over 20 years,N,"Lease, want to purchase",10,13,6,164,49,51,Y,N,Y,N,Thai,N,Low-end,1119178,191513,447895,8212,1160,1935,N,0,-79.38239,43.6497,0
247,ARCANE,1-5 years,N,Own,48,1,4,107,8,41,Y,N,N,N,Korean,Y,Low-end,1011744,513356,1047548,9440,4047,5742,N,0,-79.39638,43.64508,0
248,ARCHEO TRATTORIA,6-10 years,Y,Own,69,9,15,162,34,50,N,Y,Y,N,Mexican,N,Average,2475964,81388,714018,12779,5271,2927,N,0,-79.35803,43.65072,0
250,ARCTIC BITES,6-10 years,Y,Own,8,6,12,161,63,65,Y,Y,Y,N,Japanese,Y,Average,2957892,93953,456377,15958,2377,3047,N,0,-79.39297,43.65604,0
251,ARDO RESTAURANT,Over 20 years,Y,Own,40,14,16,74,36,49,N,Y,N,Y,Others,Y,Average,3116096,875901,690483,21340,5027,13326,N,0,-79.36843,43.65124,0
255,ARIS PLACE RESTAURANT,Over 20 years,N,Lease,50,13,19,157,61,51,Y,Y,Y,N,Mediterranean,Y,Average,1829058,948557,494121,13260,774,3117,N,0,-79.44881,43.64605,0
259,ARMENIAN BISTRO,Over 20 years,N,Own,21,2,10,134,56,76,Y,N,Y,Y,Korean,N,High-end,3095336,1381670,991446,25776,2837,9367,N,0,-79.54435,43.63207,0
260,ARMENIAN KITCHEN,Under 1 year,N,Own,48,19,13,155,7,62,Y,Y,Y,Y,Indian,Y,Average,3354043,526074,875602,21699,4762,7827,N,0,-79.30585,43.73093,0
261,AROMA ESPRESSO BAR,Under 1 year,Y,Own,44,13,14,141,20,76,Y,Y,Y,N,Greek,N,Low-end,1046675,369517,1094234,9104,2756,3452,N,0,-79.39908,43.70716,0
262,AROMA ESPRESSO BAR,1-5 years,N,Own,59,10,1,92,7,87,Y,Y,Y,N,Italian,N,Low-end,1347560,365739,334064,5928,75,1337,N,0,-79.38363,43.64212,0
265,AROMA ESPRESSO BAR,1-5 years,Y,Lease,42,2,7,126,55,62,Y,Y,N,N,Thai,N,Low-end,881252,186173,2081344,9564,118,3986,N,0,-79.40352,43.73133,0
266,AROMA ESPRESSO BAR,1-5 years,Y,"Lease, want to purchase",58,5,1,133,15,69,N,N,Y,N,Greek,N,Average,2469977,174060,1134129,11142,4543,4119,N,0,-79.41237,43.68818,0
267,AROMA ESPRESSO BAR,6-10 years,Y,Lease,34,11,6,96,28,40,Y,Y,Y,N,Mediterranean,Y,Low-end,1910446,382544,1411147,7113,2559,1731,N,0,-79.33194,43.76975,0
268,AROMA ESPRESSO BAR,6-10 years,N,Lease,39,10,17,99,37,86,Y,Y,N,N,Korean,N,High-end,3343521,303559,2151568,21053,3925,5684,N,0,-79.38248,43.64676,0
270,AROMA ESPRESSO BAR,11-20 years,Y,Lease,30,13,19,148,69,73,N,N,N,N,American,N,Low-end,1740421,841601,2417565,7616,220,2427,N,0,-79.38023,43.64869,0
271,AROMA ESPRESSO BAR,6-10 years,N,Lease,38,16,4,81,37,75,Y,N,N,N,Mediterranean,N,Average,3169773,1706468,363046,22848,4214,15692,N,0,-79.50239,43.77005,0
273,AROMA ESPRESSO BAR,Over 20 years,N,"Lease, want to purchase",61,16,9,151,16,76,Y,Y,N,N,Chinese,N,Low-end,1404201,11225,1069141,8442,1352,2433,N,0,-79.38902,43.66768,0
274,AROMA ESPRESSO BAR,1-5 years,N,Own,11,3,9,99,52,88,N,Y,Y,N,Thai,N,Average,3409707,362900,343993,22182,9149,9293,N,0,-79.3934,43.68732,0
275,AROMA ESPRESSO BAR,1-5 years,N,Lease,21,10,14,92,35,64,N,N,Y,N,Chinese,Y,Low-end,1974911,653371,504401,6917,1388,2723,N,0,-79.39948,43.64795,0
276,AROMA ESPRESSO BAR,1-5 years,Y,"Lease, want to purchase",35,11,6,159,36,52,N,Y,Y,N,Greek,Y,Low-end,913958,241851,857029,8042,4902,2712,N,0,-79.38324,43.64743,0
280,AROMA ESPRESSO BAR,Over 20 years,N,Lease,15,17,5,81,59,69,Y,Y,Y,N,Italian,N,High-end,3577897,593715,793791,39014,10490,7595,N,0,-79.37871,43.64085,0
281,AROMA ESPRESSO BAR,1-5 years,Y,Lease,36,19,5,156,15,51,Y,Y,N,N,Greek,Y,Low-end,814488,137794,970036,8061,1839,5145,N,0,-79.42049,43.73601,0
282,AROMA ESPRESSO BAR,1-5 years,N,Lease,58,15,18,113,10,59,Y,Y,N,Y,Others,N,Average,2200706,102355,477604,17636,3679,11291,N,0,-79.34511,43.73453,0
284,AROMA ESPRESSO BAR,6-10 years,Y,Lease,44,17,10,109,32,44,Y,Y,N,N,Chinese,N,High-end,4209811,1684129,505179,26341,361,9042,N,0,-79.38837,43.76923,0
288,ARSENAL do MINHO COMMUNITY CENTER,1-5 years,N,Lease,56,19,12,155,66,87,Y,Y,Y,N,Greek,N,High-end,3418562,1457059,592948,26136,12758,9509,N,0,-79.48462,43.66577,0
292,ARTISAN NOODLE,1-5 years,N,Lease,25,8,13,137,3,60,Y,Y,Y,N,Greek,N,High-end,4192163,249176,315899,33098,4130,13289,N,0,-79.41431,43.77615,0
